No	Species	Species_ID	Functional_group	Family	Order	Sex	k	Linf_cm	Type_L	t0_yr	M_m	F_m	Z_m	M_method	Length_at_first_capture_cm	Length_at_recruitment_cm	L50_female_cm	A50_female_yr	Lifespan_yr	L50_Theo_cm	Exploited	In_ECS.SCS	Questionable	note	Ref_author	Ref_year	a_LW	b_LW	c_LW	note_LW	Sample_size	Growth_curve_fitting
856	Istiophorus_platypterus	166	Pelagic	Istiophoridae	Istiophoriformes	F	0.29	191	FL	-4.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Hoolihan	2006	NA	NA	NA	NA	50	Non_linear
857	Istiophorus_platypterus	166	Pelagic	Istiophoridae	Istiophoriformes	M	0.42	160	FL	-4.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Hoolihan	2006	NA	NA	NA	NA	34	Non_linear
858	Plagiogeneion_rubiginosum	167	Bathydemersal	Emmelichthyidae	Perciformes	F	0.052	46.9	FL	-19.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Horn	2012	NA	NA	NA	NA	1606	Non_linear
859	Plagiogeneion_rubiginosum	167	Bathydemersal	Emmelichthyidae	Perciformes	M	0.05	46.7	FL	-19.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Horn	2012	NA	NA	NA	NA	1451	Non_linear
860	Plagiogeneion_rubiginosum	167	Bathydemersal	Emmelichthyidae	Perciformes	B	0.053	46.7	FL	-19.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Horn	2012	NA	NA	NA	NA	3013	Non_linear
861	Thunnus_tonggol	168	Pelagic	Scombridae	Scombriformes	B	0.35	133.79	FL	NA	0.44	1.38	1.82	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Kaymaram	2011	0.00002	2.84	NA	cm_kg	NA	Length_based
862	Ilisha_elongata	153	Pelagic	Pristigasteridae	Clupeiformes	F	0.3161	44.76	FL	-0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Kim	2007	0.00003	2.846	NA	mm_g	175	Non_linear
863	Ilisha_elongata	153	Pelagic	Pristigasteridae	Clupeiformes	M	0.2159	51.17	FL	-0.845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Kim	2007	0.00002	2.903	NA	mm_g	116	Non_linear
864	Ilisha_elongata	153	Pelagic	Pristigasteridae	Clupeiformes	B	0.2586	49.54	FL	-0.649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Kim	2007	0.00002	2.874	NA	mm_g	291	Non_linear
865	Atrobucca_alcocki	169	Benthopelagic	Sciaenidae	Acanthuriformes	B	0.18	47.25	FL	-0.189	0.494	0.576	1.07	Pauly	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Memon	2016	0.0124	2.9255	NA	cm_g	819	Length_based
866	Tetronarce_californica	170	Elasmobranch	Torpedinidae	Torpediniformes	F	0.07326	137.3	TL	-1.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Neer	1998	0.00002	3.0213	NA	mm_g	81	Non_linear
867	Tetronarce_californica	170	Elasmobranch	Torpedinidae	Torpediniformes	M	0.1372	92.1	TL	-1.483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Neer	1998	0.00004	2.8753	NA	mm_g	116	Non_linear
868	Lactarius_lactarius	171	Pelagic	Lactariidae	Perciformes	B	0.685	36.6	TL	NA	1.3	NA	NA	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Pawase	2015	NA	NA	NA	NA	NA	Length_based
869	Rastrelliger_kanagurta	172	Pelagic	Scombridae	Scombriformes	B	1.223	28.167	TL	NA	1.696	2.9226	4.6186	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Rohit	1998	NA	NA	NA	NA	1424	Length_based
870	Euthynnus_affinis	129	Pelagic	Scombridae	Scombriformes	B	1	64.58	FL	-1.2872	1.44	5.03	6.47	Pauly	36.46	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sulistyaningsih	2014	NA	NA	NA	NA	4225	Length_based
871	Latris_lineata	173	Pelagic	Latridae	Perciformes	B	0.15	77.33	FL	-1.46	NA	NA	NA	NA	NA	NA	50.5	NA	NA	NA	Yes	No	No	NA	Tracey	2005_2007	NA	NA	NA	NA	NA	Non_linear
872	Nematalosa_come	174	Pelagic	Clupeidae	Clupeiformes	F	0.111	36.55	SL	-0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Uehara	2009	NA	NA	NA	NA	273	Non_linear
873	Nematalosa_come	174	Pelagic	Clupeidae	Clupeiformes	M	0.7	21.47	SL	-1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Uehara	2009	NA	NA	NA	NA	189	Non_linear
874	Nematalosa_japonica	175	Pelagic	Clupeidae	Clupeiformes	F	1.068	20.51	SL	-1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Uehara	2009	NA	NA	NA	NA	279	Non_linear
875	Nematalosa_japonica	175	Pelagic	Clupeidae	Clupeiformes	M	1.293	19.55	SL	-1.269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Uehara	2009	NA	NA	NA	NA	201	Non_linear
876	Nemipterus_peronii	176	Demersal	Nemipteridae	Perciformes	F	NA	NA	FL	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	NA	Yes	Yes	No	NA	Wu	2008	0.000011	3.096	NA	mm_g	NA	NA
877	Nemipterus_peronii	176	Demersal	Nemipteridae	Perciformes	M	NA	NA	FL	NA	NA	NA	NA	NA	NA	NA	17.5	NA	NA	NA	Yes	Yes	No	NA	Wu	2008	0.000011	3.096	NA	mm_g	NA	NA
878	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	F	0.122	134.7	TL	-3.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.000000296	3.37	NA	mm_g	106	Non_linear
879	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	M	0.163	116.7	TL	-2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000405	2.97	NA	mm_g	211	Non_linear
880	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	F	0.113	135.2	TL	-2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000154	3.12	NA	mm_g	191	Non_linear
881	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	M	0.155	109.6	TL	-2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000242	3.04	NA	mm_g	251	Non_linear
882	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	F	0.161	111	TL	-2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	6.02E-08	3.63	NA	mm_g	97	Non_linear
883	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	M	0.28	83	TL	-2.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000216	3.06	NA	mm_g	47	Non_linear
884	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	F	0.149	115.9	TL	-2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.000000146	3.5	NA	mm_g	75	Non_linear
885	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	M	0.158	110.1	TL	-2.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000154	3.12	NA	mm_g	72	Non_linear
886	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	F	0.124	113.7	TL	-2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000205	3.09	NA	mm_g	78	Non_linear
887	Mustelus_manazo	177	Elasmobranch	Triakidae	Carcharhiniformes	M	0.233	82.9	TL	-2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Yamaguchi	1998	0.00000785	2.87	NA	mm_g	123	Non_linear
888	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	F	0.16	106.9	TL	-0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Zeiner	1993	NA	NA	NA	NA	68	Non_linear
889	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	M	0.25	96.7	TL	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Zeiner	1993	NA	NA	NA	NA	64	Non_linear
890	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	B	0.17	104.7	TL	-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Zeiner	1993	NA	NA	NA	NA	132	Non_linear
891	Sardinops_sagax	178	Pelagic	Clupeidae	Clupeiformes	B	0.31	26.3	TL	-0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Anda-Montanez	1999	NA	NA	NA	NA	NA	Length_based
892	Sardinops_sagax	178	Pelagic	Clupeidae	Clupeiformes	B	0.47	25.9	TL	-0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Jimenez-R	1991	NA	NA	NA	NA	NA	Non_linear
893	Sardinops_sagax	178	Pelagic	Clupeidae	Clupeiformes	B	0.55	24.4	TL	-0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Jimenez-R	1991	NA	NA	NA	NA	NA	Non_linear
894	Diapterus_brevirostris	179	Demersal	Gerreidae	Perciformes	B	0.135	48.61	TL	-0.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Gallardo-Cabello	2014	0.014	2.962	NA	cm_g	394	Ford_Walford
895	Diapterus_brevirostris	179	Demersal	Gerreidae	Perciformes	B	0.268	31.9	TL	0.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Cabrera-Pe?a	1996	NA	NA	NA	NA	NA	NA
896	Dipturus_chilensis	134	Elasmobranch	Rajidae	Rajiformes	F	0.104	136.4	TL	-0.669	NA	NA	NA	NA	NA	NA	103.13	13.49	NA	NA	Yes	No	No	NA	Licandeo	2007	NA	NA	NA	NA	NA	Non_linear
897	Dipturus_chilensis	134	Elasmobranch	Rajidae	Rajiformes	F	0.087	149.6	TL	-1.266	NA	NA	NA	NA	NA	NA	103.5	12.75	NA	NA	Yes	No	No	NA	Licandeo	2007	NA	NA	NA	NA	NA	Non_linear
898	Dipturus_chilensis	134	Elasmobranch	Rajidae	Rajiformes	F	0.088	147.9	TL	-1.13	NA	NA	NA	NA	NA	NA	103.6	13.1	NA	NA	Yes	No	No	NA	Licandeo	2007	NA	NA	NA	NA	NA	Non_linear
899	Makaira_nigricans	180	Pelagic	Istiophoridae	Istiophoriformes	F	0.111	312.5	FL	-2.42	0.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Su	2016	0.0000645	2.7	NA	cm_kg	735	Length_based
900	Makaira_nigricans	180	Pelagic	Istiophoridae	Istiophoriformes	M	0.131	232.8	FL	-3.58	0.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Su	2016	0.0000144	2.98	NA	cm_kg	1076	Length_based
901	Euthynnus_affinis	129	Pelagic	Scombridae	Scombriformes	B	0.67	95.06	FL	NA	0.76	1.82	2.58	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Kaymaram	2012	0.0000186	2.87	NA	cm_kg	NA	Length_based
902	Euthynnus_affinis	129	Pelagic	Scombridae	Scombriformes	B	0.78	95.29764	FL	NA	1.09	0.69	1.78	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Johnson_and_Tamatamah	2013	0.002	3.31	NA	cm_g	2934	Length_based
903	Okamejei_acutispina	181	Elasmobranch	Rajidae	Rajiformes	F	0.367	32.4	WD	NA	NA	NA	NA	NA	NA	NA	26.2	NA	NA	NA	Yes	Yes	No	NA	Joung	2011	NA	NA	NA	NA	356	Non_linear
904	Okamejei_acutispina	181	Elasmobranch	Rajidae	Rajiformes	M	0.365	28.8	WD	NA	NA	NA	NA	NA	NA	NA	23.7	NA	NA	NA	Yes	Yes	No	NA	Joung	2011	NA	NA	NA	NA	296	Non_linear
905	Bathyraja_trachura	182	Elasmobranch	Arhynchobatidae	Rajiformes	B	0.09	101.25	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Davis	2007	NA	NA	NA	NA	231	Non_linear
906	Scomberomorus_commerson	143	Pelagic	Scombridae	Scombriformes	B	0.36	138.3	FL	-1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Dudley	1992	NA	NA	NA	NA	NA	Non_linear
907	Raja_binoculata	164	Elasmobranch	Rajidae	Rajiformes	F	0.00796	247.5	TL	-1.075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Gburski	2007	NA	NA	NA	NA	57	Non_linear
908	Raja_binoculata	164	Elasmobranch	Rajidae	Rajiformes	M	0.1524	153.3	TL	-0.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Gburski	2007	NA	NA	NA	NA	43	Non_linear
909	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	F	0.0368	234.1	TL	-1.993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Gburski	2007	NA	NA	NA	NA	55	Non_linear
910	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	M	0.0561	168.83	TL	-1.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Gburski	2007	NA	NA	NA	NA	48	Non_linear
911	Lamna_ditropis	183	Elasmobranch	Lamnidae	Lamniformes	F	0.17	207.4	PCL	-2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Goldman	2006	NA	NA	NA	NA	166	Non_linear
912	Lamna_ditropis	183	Elasmobranch	Lamnidae	Lamniformes	M	0.23	182.8	PCL	-1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Goldman	2006	NA	NA	NA	NA	16	Non_linear
913	Bathyraja_aleutica	184	Elasmobranch	Arhynchobatidae	Rajiformes	F	0.1	174.4	TL	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Haas	2016	NA	NA	NA	NA	NA	Non_linear
914	Bathyraja_aleutica	184	Elasmobranch	Arhynchobatidae	Rajiformes	M	0.11	170.5	TL	1.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Haas	2016	NA	NA	NA	NA	NA	Non_linear
915	Bathyraja_aleutica	184	Elasmobranch	Arhynchobatidae	Rajiformes	F	0.05	211.8	TL	4.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Haas	2016	NA	NA	NA	NA	NA	Non_linear
916	Bathyraja_aleutica	184	Elasmobranch	Arhynchobatidae	Rajiformes	M	0.09	158.3	TL	3.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Haas	2016	NA	NA	NA	NA	NA	Non_linear
917	Mycteroperca_rosacea	185	Reef	Serranidae	Perciformes	B	0.06586	122.6	TL	0.175592247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Diaz-Uribe	2001	1.43E-05	2.97	NA	mm_g	769	Non_linear
918	Lutjanus_bohar	186	Reef	Lutjanidae	Perciformes	F	0.1	63	FL	-3.05	NA	NA	NA	NA	NA	NA	42.896	9.39	55	NA	Yes	Yes	No	NA	Marriott	2007	NA	NA	NA	NA	783	Non_linear
919	Lutjanus_carponotatus	187	Reef	Lutjanidae	Perciformes	B	0.449	31.3	FL	-0.016	0.199	0	0.199	catch_curve	NA	NA	NA	NA	20	NA	lightly	Yes	No	NA	Newman_b	2000	7.72E-06	3.1447	NA	mm_g	81	Non_linear
920	Lutjanus_carponotatus	187	Reef	Lutjanidae	Perciformes	M	0.371	34.42	FL	-0.031	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	lightly	Yes	No	NA	Newman_b	2000	8.27E-06	3.1334	NA	mm_g	57	Non_linear
921	Lutjanus_carponotatus	187	Reef	Lutjanidae	Perciformes	F	0.453	28.35	FL	0.001	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	lightly	Yes	No	NA	Newman_b	2000	1.02E-05	3.0914	NA	mm_g	21	Non_linear
922	Lutjanus_vitta	188	Reef	Lutjanidae	Perciformes	B	0.853	24.53	FL	-0.179	0.342	0	0.342	catch_curve	NA	NA	NA	NA	12	NA	lightly	Yes	No	NA	Newman_b	2000	8.49E-06	3.0997	NA	mm_g	136	Non_linear
923	Lutjanus_vitta	188	Reef	Lutjanidae	Perciformes	M	0.9825	24.38	FL	-0.075	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	lightly	Yes	No	NA	Newman_b	2000	6.48E-06	3.1502	NA	mm_g	95	Non_linear
924	Lutjanus_vitta	188	Reef	Lutjanidae	Perciformes	F	0.8183	24.21	FL	-0.102	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	lightly	Yes	No	NA	Newman_b	2000	1.96E-05	2.9414	NA	mm_g	37	Non_linear
925	Ostorhinchus_doederleini	189	Reef	Apogonidae	Kurtiformes	M	1.56	8.65	SL	-0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	NA	Okuda	1998	NA	NA	NA	NA	48	Ford_Walfod
926	Ostorhinchus_doederleini	189	Reef	Apogonidae	Kurtiformes	F	1.62	8.86	SL	-0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	NA	Okuda	1998	NA	NA	NA	NA	71	Ford_Walfod
927	Siganus_argenteus	190	Reef	Siganidae	Perciformes	B	0.9	27.4	FL	-0.3	0.56	0.09	0.65	Hoenig	NA	NA	21.8	1.3	7.8	NA	Yes	Yes	No	NA	Taylor	2016	NA	NA	NA	NA	411	NA
928	Siganus_argenteus	190	Reef	Siganidae	Perciformes	M	0.91	26.2	FL	-0.31	NA	NA	0.62	Hoenig	NA	NA	21.8	1.3	6.8	NA	Yes	Yes	No	NA	Taylor	2016	NA	NA	NA	NA	154	NA
929	Siganus_argenteus	190	Reef	Siganidae	Perciformes	F	0.89	28.2	FL	-0.3	NA	NA	0.64	Hoenig	NA	NA	21.8	1.3	7.8	NA	Yes	Yes	No	NA	Taylor	2016	NA	NA	NA	NA	252	NA
930	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.43	46.1	FL	-0.24	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	Yes	Yes	No	NA	Williams	2007	5.67E-05	2.8	NA	mm_g	292	Non_linear
931	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.61	45	FL	0.61	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	Yes	Yes	No	NA	Williams	2007	7.21E-05	2.76	NA	mm_g	162	Non_linear
932	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.56	45.9	FL	1.18	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	Yes	Yes	No	NA	Williams	2007	2.12E-05	2.97	NA	mm_g	77	Non_linear
933	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.55	44.1	FL	0.07	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	Yes	Yes	No	NA	Williams	2007	1.13E-05	3.07	NA	mm_g	110	Non_linear
934	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.2	51.8	FL	-2	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	Yes	Yes	No	NA	Williams	2007	3.20E-06	3.29	NA	mm_g	294	Non_linear
935	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.27	50.1	FL	-1.43	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	Yes	Yes	No	NA	Williams	2007	3.80E-06	3.25	NA	mm_g	318	Non_linear
936	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.22	52.7	FL	-2.45	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	Yes	Yes	No	NA	Williams	2007	5.58E-05	2.82	NA	mm_g	97	Non_linear
937	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.12	58.6	FL	-4.46	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	Yes	Yes	No	NA	Williams	2007	5.90E-06	3.18	NA	mm_g	217	Non_linear
938	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.27	47.6	FL	-1.18	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	Yes	Yes	No	NA	Williams	2007	4.80E-06	3.21	NA	mm_g	350	Non_linear
939	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.3	48.9	FL	-0.9	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	Yes	Yes	No	NA	Williams	2007	4.00E-06	3.24	NA	mm_g	226	Non_linear
940	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.33	47.6	FL	-0.6	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	Yes	Yes	No	NA	Williams	2007	2.06E-05	2.98	NA	mm_g	88	Non_linear
941	Lethrinus_miniatus	191	Reef	Lethrinidae	Perciformes	B	0.26	48.4	FL	-1.24	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	Yes	Yes	No	NA	Williams	2007	1.70E-06	3.39	NA	mm_g	162	Non_linear
942	Megalop_atlanticus	192	Reef	Megalopidae	Elopiformes	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	NA	Yes	No	No	NA	Crabtree	1997	3.58E-08	3.2274	NA	mm_kg	92	NA
943	Megalop_atlanticus	192	Reef	Megalopidae	Elopiformes	F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	NA	Yes	No	No	NA	Crabtree	1997	2.13E-09	2.8269	NA	mm_kg	116	NA
944	Polyprion_americanus	193	Reef	Polyprionidae	Perciformes	M	0.084	109.5	TL	-4.69	NA	NA	NA	NA	NA	NA	NA	NA	76	NA	Yes	No	No	NA	Peres_and_Haimovici	2004	6.29E-06	3.21	NA	cm_kg	141	Non_linear
945	Polyprion_americanus	193	Reef	Polyprionidae	Perciformes	F	0.0534	129.5	TL	-6.8	NA	NA	NA	NA	NA	NA	NA	NA	62	NA	Yes	No	No	NA	Peres_and_Haimovici	2004	6.29E-06	3.21	NA	cm_kg	174	Non_linear
946	Sebastes_melanops	196	Reef	Sebastidae	Scorpaeniformes	F	0.33	44.2	FL	0.75	NA	NA	NA	NA	NA	NA	39.4	7.5	NA	NA	Yes	No	No	NA	Bobko_and_Berkely	2004	NA	NA	NA	NA	1643	Non_linear
947	Glaucosoma_hebraicum	197	Reef	Glaucosomatidae	Acropomatiformes	M	0.111	102.5	TL	-0.052	0.25	NA	0.21	Ralston	NA	NA	30.1	3.4	41	NA	Yes	No	No	NA	Hesp	2002	3.22E-05	2.898	NA	mm_g	572	Non_linear
948	Glaucosoma_hebraicum	197	Reef	Glaucosomatidae	Acropomatiformes	F	0.111	92.9	TL	-0.141	0.25	NA	0.21	Ralston	NA	NA	30.1	3.4	39	NA	Yes	No	No	NA	Hesp	2002	4.17E-05	2.859	NA	mm_g	486	Non_linear
949	Plectropomus_leopardus	200	Reef	Serranidae	Perciformes	B	0.81	47.78	TL	-0.01	0.75	0.86	1.61	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Bawole	2017	NA	NA	NA	NA	135	Non_linear
950	Epinephelus_fuscoguttatus	202	Reef	Serranidae	Perciformes	B	0.2	71.3	TL	0	0.14	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	6.00E-06	3.28	NA	cm_kg	26	NA
951	Epinephelus_multinotatus	203	Reef	Serranidae	Perciformes	B	0.27	57	TL	0	0.15	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	2.00E-05	3.01	NA	cm_kg	33	NA
952	Epinephelus_polyphekadion	204	Reef	Serranidae	Perciformes	B	0.18	57.9	TL	0	0.13	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	1.00E-05	3.11	NA	cm_kg	77	NA
953	Epinephelus_tukula	205	Reef	Serranidae	Perciformes	B	0.13	114.9	TL	0	0.16	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	1.00E-05	3.07	NA	cm_kg	62	NA
954	Plectropomus_laevis	206	Reef	Serranidae	Perciformes	B	0.19	101.5	FL	0	0.21	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	6.00E-06	3.2	NA	cm_kg	22	NA
955	Variola_louti	207	Reef	Serranidae	Perciformes	B	0.48	51	FL	0	0.28	NA	NA	Hoenig	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Grandcourt_c	2005	3.00E-06	3.35	NA	cm_kg	101	NA
956	Selar_crumenophthalmus	208	Reef	Carangidae	Carangiformes	B	0.662	24.6	TL	-0.247	NA	NA	NA	NA	NA	NA	NA	NA	4.5	NA	Yes	Yes	No	NA	Espino-Barr	2016	NA	3.232	NA	NA	230	NA
957	Siganus_canaliculatus	209	Reef	Siganidae	Acanthuriformes	B	1	24.8	FL	-0.1	0.66	0.85	1.51	Rickhter_and_Efanov	NA	NA	25.7	2.1	7.8	NA	Yes	Yes	No	NA	Grandcourt	2007	0.03125	3	NA	cm_g	627	Non_linear
958	Siganus_canaliculatus	209	Reef	Siganidae	Acanthuriformes	M	1.2	23.5	FL	-0.1	0.66	0.85	1.51	Rickhter_and_Efanov	NA	NA	25.7	2.1	7.8	NA	Yes	Yes	No	NA	Grandcourt	2007	0.03125	3	NA	cm_g	205	Non_linear
959	Siganus_canaliculatus	209	Reef	Siganidae	Acanthuriformes	F	0.9	25.5	FL	-0.1	0.66	0.85	1.51	Rickhter_and_Efanov	NA	NA	25.7	2.1	7.8	NA	Yes	Yes	No	NA	Grandcourt	2007	0.03125	3	NA	cm_g	375	Non_linear
960	Megalaspis_cordyla	210	Reef	Carangidae	Carangiformes	B	0.73	48.3	TL	-0.148	1.23	1.38	2.62	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Qamar	2016	NA	NA	NA	NA	293	NA
961	Scomberoides_tol	211	Reef	Carangidae	Carangiformes	B	0.37	70.3	TL	-0.152	0.71	1.86	2.58	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Qamar	2016	NA	NA	NA	NA	353	NA
